https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDC,Volume USDT,tradecount
1602187200000,2020-10-08 20:00:00,USDC/USDT,0.99960000,0.99970000,0.99960000,0.99970000,476380.29000000,476207.20739200,333
1602183600000,2020-10-08 19:00:00,USDC/USDT,0.99970000,1.00000000,0.99960000,0.99960000,501217.26000000,501050.87748600,480
1602180000000,2020-10-08 18:00:00,USDC/USDT,0.99960000,1.00000000,0.99960000,0.99960000,781612.66000000,781368.36453700,502
1602176400000,2020-10-08 17:00:00,USDC/USDT,0.99970000,0.99980000,0.99960000,0.99960000,1765688.34000000,1765138.42725700,1611
1602172800000,2020-10-08 16:00:00,USDC/USDT,0.99980000,0.99980000,0.99960000,0.99970000,1512513.53000000,1512080.86719100,878
1602169200000,2020-10-08 15:00:00,USDC/USDT,0.99980000,0.99990000,0.99970000,0.99970000,2234174.90000000,2233645.88548100,1550
1602165600000,2020-10-08 14:00:00,USDC/USDT,1.00000000,1.00020000,0.99960000,0.99980000,3931103.40000000,3930392.07577400,3492
1602162000000,2020-10-08 13:00:00,USDC/USDT,1.00010000,1.00020000,0.99990000,1.00000000,1119870.46000000,1119843.31872900,850
1602158400000,2020-10-08 12:00:00,USDC/USDT,0.99990000,1.00040000,0.99980000,1.00010000,1094644.90000000,1094656.61303900,930
1602154800000,2020-10-08 11:00:00,USDC/USDT,0.99990000,1.00010000,0.99990000,0.99990000,890897.57000000,890849.78515200,702
1602151200000,2020-10-08 10:00:00,USDC/USDT,0.99990000,1.00010000,0.99970000,1.00000000,1895263.28000000,1895079.64352700,1669
1602147600000,2020-10-08 09:00:00,USDC/USDT,0.99990000,1.00000000,0.99980000,0.99990000,967268.59000000,967196.55166900,868
1602144000000,2020-10-08 08:00:00,USDC/USDT,1.00000000,1.00020000,0.99990000,0.99990000,1171554.84000000,1171633.63969700,596
1602140400000,2020-10-08 07:00:00,USDC/USDT,0.99990000,1.00020000,0.99990000,1.00000000,1348734.56000000,1348755.19422800,732
1602136800000,2020-10-08 06:00:00,USDC/USDT,0.99990000,1.00010000,0.99970000,0.99990000,1006573.55000000,1006503.11545200,994
1602133200000,2020-10-08 05:00:00,USDC/USDT,1.00000000,1.00000000,0.99980000,0.99990000,1236256.83000000,1236128.33565700,1577
1602129600000,2020-10-08 04:00:00,USDC/USDT,0.99990000,1.00000000,0.99970000,0.99990000,1031732.49000000,1031639.78094100,1233
1602126000000,2020-10-08 03:00:00,USDC/USDT,0.99990000,1.00000000,0.99970000,0.99990000,1605532.90000000,1605346.91799200,2229
1602122400000,2020-10-08 02:00:00,USDC/USDT,0.99990000,1.00060000,0.99970000,0.99990000,1809504.39000000,1809692.50036800,1298
1602118800000,2020-10-08 01:00:00,USDC/USDT,0.99990000,1.00000000,0.99970000,0.99990000,877868.59000000,877770.49551800,1193
1602115200000,2020-10-08 00:00:00,USDC/USDT,0.99990000,1.00000000,0.99970000,0.99990000,1529558.31000000,1529398.65761100,1757
1602111600000,2020-10-07 23:00:00,USDC/USDT,0.99990000,1.00010000,0.99980000,0.99990000,629688.72000000,629659.87035000,564
1602108000000,2020-10-07 22:00:00,USDC/USDT,1.00000000,1.00010000,0.99960000,1.00000000,1034663.45000000,1034606.21069000,711
1602104400000,2020-10-07 21:00:00,USDC/USDT,1.00000000,1.00010000,0.99960000,0.99990000,1045586.32000000,1045547.64360700,1025
1602100800000,2020-10-07 20:00:00,USDC/USDT,1.00000000,1.00010000,0.99980000,1.00000000,601374.15000000,601388.98883500,659
1602097200000,2020-10-07 19:00:00,USDC/USDT,1.00000000,1.00020000,0.99980000,1.00000000,943846.35000000,943820.15848400,1003
1602093600000,2020-10-07 18:00:00,USDC/USDT,1.00010000,1.00020000,0.99980000,1.00000000,1247515.97000000,1247583.10510200,1284
1602090000000,2020-10-07 17:00:00,USDC/USDT,1.00010000,1.00040000,0.99980000,1.00010000,1011188.07000000,1011348.19092700,735
1602086400000,2020-10-07 16:00:00,USDC/USDT,1.00000000,1.00020000,0.99980000,1.00020000,767678.93000000,767672.69991900,776
1602082800000,2020-10-07 15:00:00,USDC/USDT,0.99990000,1.00050000,0.99980000,1.00000000,1360624.16000000,1360595.40214300,964
1602079200000,2020-10-07 14:00:00,USDC/USDT,0.99990000,1.00000000,0.99980000,0.99990000,851599.80000000,851511.71308000,645
1602075600000,2020-10-07 13:00:00,USDC/USDT,0.99980000,1.00010000,0.99980000,0.99990000,800511.33000000,800474.17264100,720
1602072000000,2020-10-07 12:00:00,USDC/USDT,0.99990000,1.00000000,0.99960000,0.99980000,862780.42000000,862632.11307200,757
1602068400000,2020-10-07 11:00:00,USDC/USDT,1.00000000,1.00000000,0.99980000,0.99990000,412981.68000000,412955.72990600,395
1602064800000,2020-10-07 10:00:00,USDC/USDT,0.99990000,1.00020000,0.99990000,0.99990000,1198738.35000000,1198773.53592800,755
1602061200000,2020-10-07 09:00:00,USDC/USDT,1.00000000,1.00010000,0.99980000,0.99990000,770969.73000000,770913.45505200,1174
1602057600000,2020-10-07 08:00:00,USDC/USDT,1.00000000,1.00010000,0.99990000,1.00000000,518384.14000000,518369.18669100,308
1602054000000,2020-10-07 07:00:00,USDC/USDT,1.00000000,1.00010000,0.99980000,1.00000000,620178.53000000,620121.90554900,554
1602050400000,2020-10-07 06:00:00,USDC/USDT,0.99980000,1.00010000,0.99970000,1.00000000,549105.03000000,549030.42454400,580
1602046800000,2020-10-07 05:00:00,USDC/USDT,1.00000000,1.00010000,0.99980000,0.99980000,1422052.80000000,1421942.92355800,1363
1602043200000,2020-10-07 04:00:00,USDC/USDT,1.00000000,1.00000000,0.99980000,0.99990000,1236935.72000000,1236848.48614100,710
1602039600000,2020-10-07 03:00:00,USDC/USDT,1.00010000,1.00030000,0.99980000,1.00000000,1909789.42000000,1909768.07603900,1810
1602036000000,2020-10-07 02:00:00,USDC/USDT,1.00020000,1.00060000,0.99980000,1.00010000,2324844.48000000,2325047.27666100,1709
1602032400000,2020-10-07 01:00:00,USDC/USDT,1.00010000,1.00040000,0.99990000,1.00020000,1061102.08000000,1061219.16092900,953
1602028800000,2020-10-07 00:00:00,USDC/USDT,1.00020000,1.00030000,1.00000000,1.00000000,1255031.22000000,1255158.33437600,1244
1602025200000,2020-10-06 23:00:00,USDC/USDT,1.00020000,1.00020000,0.99990000,1.00010000,1500504.50000000,1500682.21817200,1592
1602021600000,2020-10-06 22:00:00,USDC/USDT,1.00030000,1.00050000,1.00000000,1.00010000,1469640.93000000,1469983.68099500,1556
1602018000000,2020-10-06 21:00:00,USDC/USDT,1.00050000,1.00060000,1.00000000,1.00040000,1318451.11000000,1319025.36009500,1173
1602014400000,2020-10-06 20:00:00,USDC/USDT,1.00050000,1.00060000,1.00040000,1.00040000,1739392.38000000,1740335.92427600,1003
1602010800000,2020-10-06 19:00:00,USDC/USDT,1.00020000,1.00110000,1.00020000,1.00060000,4603939.75000000,4606393.77466800,2294
1602007200000,2020-10-06 18:00:00,USDC/USDT,1.00020000,1.00080000,0.99990000,1.00010000,1220224.84000000,1220590.73149500,812
1602003600000,2020-10-06 17:00:00,USDC/USDT,0.99990000,1.00030000,0.99980000,1.00010000,747050.95000000,747100.98068200,586
1602000000000,2020-10-06 16:00:00,USDC/USDT,1.00030000,1.00100000,0.99990000,0.99990000,2577433.69000000,2578391.56157600,998
1601996400000,2020-10-06 15:00:00,USDC/USDT,1.00020000,1.00050000,0.99990000,1.00030000,2863250.38000000,2863699.42852500,1764
1601992800000,2020-10-06 14:00:00,USDC/USDT,1.00000000,1.00030000,0.99960000,1.00030000,1054753.91000000,1054815.77553100,1159
1601989200000,2020-10-06 13:00:00,USDC/USDT,1.00000000,1.00010000,0.99960000,1.00010000,2498645.29000000,2498378.44254800,2510
1601985600000,2020-10-06 12:00:00,USDC/USDT,1.00000000,1.00030000,0.99970000,1.00000000,1858127.94000000,1858081.40437300,1229
1601982000000,2020-10-06 11:00:00,USDC/USDT,0.99990000,1.00020000,0.99980000,1.00000000,1802400.06000000,1802487.40536100,1316
1601978400000,2020-10-06 10:00:00,USDC/USDT,1.00000000,1.00000000,0.99980000,0.99990000,676986.05000000,676931.51129700,712
1601974800000,2020-10-06 09:00:00,USDC/USDT,0.99990000,1.00010000,0.99980000,1.00000000,798038.14000000,797994.24165500,492
1601971200000,2020-10-06 08:00:00,USDC/USDT,0.99990000,1.00000000,0.99980000,1.00000000,1418820.73000000,1418686.11391800,1388
1601967600000,2020-10-06 07:00:00,USDC/USDT,0.99980000,1.00010000,0.99970000,0.99990000,1459974.61000000,1459848.92571500,1919
1601964000000,2020-10-06 06:00:00,USDC/USDT,0.99980000,1.00000000,0.99970000,0.99980000,1054347.75000000,1054266.91505800,427
1601960400000,2020-10-06 05:00:00,USDC/USDT,0.99970000,0.99990000,0.99960000,0.99970000,748330.79000000,748155.19136900,634
1601956800000,2020-10-06 04:00:00,USDC/USDT,0.99980000,0.99980000,0.99970000,0.99970000,282671.54000000,282600.30310600,291
1601953200000,2020-10-06 03:00:00,USDC/USDT,0.99970000,0.99990000,0.99960000,0.99970000,612071.17000000,611919.54652000,523
1601949600000,2020-10-06 02:00:00,USDC/USDT,0.99970000,0.99980000,0.99960000,0.99980000,596015.89000000,595835.20220900,870
1601946000000,2020-10-06 01:00:00,USDC/USDT,0.99980000,0.99980000,0.99960000,0.99970000,1815600.17000000,1815028.43190100,1830
1601942400000,2020-10-06 00:00:00,USDC/USDT,0.99980000,0.99980000,0.99960000,0.99980000,1143497.80000000,1143159.32137300,1182
1601938800000,2020-10-05 23:00:00,USDC/USDT,0.99980000,0.99990000,0.99960000,0.99990000,749385.29000000,749194.82068200,644
1601935200000,2020-10-05 22:00:00,USDC/USDT,0.99990000,0.99990000,0.99970000,0.99980000,310076.04000000,310016.98024100,548
1601931600000,2020-10-05 21:00:00,USDC/USDT,0.99990000,1.00000000,0.99960000,0.99990000,412933.60000000,412866.44605200,420
1601928000000,2020-10-05 20:00:00,USDC/USDT,0.99980000,1.00000000,0.99970000,0.99980000,468728.03000000,468672.29129000,428
1601924400000,2020-10-05 19:00:00,USDC/USDT,0.99980000,1.00020000,0.99970000,0.99980000,338136.80000000,338102.22945100,358
1601920800000,2020-10-05 18:00:00,USDC/USDT,1.00000000,1.00010000,0.99980000,0.99990000,594514.39000000,594458.87038100,452
1601917200000,2020-10-05 17:00:00,USDC/USDT,0.99980000,1.00020000,0.99970000,1.00000000,1259483.44000000,1259311.97358300,1576
1601913600000,2020-10-05 16:00:00,USDC/USDT,0.99980000,0.99990000,0.99960000,0.99980000,895286.07000000,895083.24991000,1119
1601910000000,2020-10-05 15:00:00,USDC/USDT,1.00010000,1.00010000,0.99970000,0.99980000,744437.91000000,744369.89698500,609
1601906400000,2020-10-05 14:00:00,USDC/USDT,0.99980000,1.00020000,0.99980000,1.00000000,496654.03000000,496647.24375400,410
1601902800000,2020-10-05 13:00:00,USDC/USDT,0.99990000,1.00010000,0.99960000,0.99980000,1820814.70000000,1820571.07201100,1906
1601899200000,2020-10-05 12:00:00,USDC/USDT,0.99980000,1.00010000,0.99980000,0.99990000,458377.94000000,458347.21654200,396
1601895600000,2020-10-05 11:00:00,USDC/USDT,0.99980000,1.00000000,0.99980000,0.99980000,403719.49000000,403668.46714500,370
1601892000000,2020-10-05 10:00:00,USDC/USDT,0.99990000,1.00000000,0.99980000,0.99990000,551085.42000000,551011.74562700,288
1601888400000,2020-10-05 09:00:00,USDC/USDT,0.99970000,1.00010000,0.99960000,0.99990000,575269.22000000,575149.72791200,485
1601884800000,2020-10-05 08:00:00,USDC/USDT,0.99970000,0.99980000,0.99960000,0.99960000,1330044.83000000,1329562.24968000,508
1601881200000,2020-10-05 07:00:00,USDC/USDT,0.99970000,0.99980000,0.99960000,0.99960000,1765431.34000000,1764846.37806700,1987
1601877600000,2020-10-05 06:00:00,USDC/USDT,0.99970000,0.99990000,0.99960000,0.99970000,916236.70000000,915993.41902500,1113
1601874000000,2020-10-05 05:00:00,USDC/USDT,0.99970000,0.99980000,0.99960000,0.99970000,610577.07000000,610389.08123200,1043
1601870400000,2020-10-05 04:00:00,USDC/USDT,0.99980000,1.00020000,0.99960000,0.99970000,1164513.21000000,1164379.66334200,719
1601866800000,2020-10-05 03:00:00,USDC/USDT,0.99970000,0.99980000,0.99960000,0.99980000,1114378.80000000,1113994.76575000,605
1601863200000,2020-10-05 02:00:00,USDC/USDT,0.99990000,1.00010000,0.99960000,0.99970000,963926.23000000,963777.64929600,670
1601859600000,2020-10-05 01:00:00,USDC/USDT,0.99970000,1.00020000,0.99960000,0.99990000,741343.27000000,741150.15740900,557
1601856000000,2020-10-05 00:00:00,USDC/USDT,0.99970000,0.99980000,0.99960000,0.99980000,1087451.35000000,1087090.72893900,709
1601852400000,2020-10-04 23:00:00,USDC/USDT,0.99980000,0.99990000,0.99970000,0.99980000,279270.89000000,279216.45739600,287
1601848800000,2020-10-04 22:00:00,USDC/USDT,0.99980000,1.00020000,0.99960000,0.99980000,720269.52000000,720132.73974700,572
1601845200000,2020-10-04 21:00:00,USDC/USDT,0.99980000,0.99990000,0.99970000,0.99980000,190631.32000000,190587.26271100,308
1601841600000,2020-10-04 20:00:00,USDC/USDT,0.99980000,1.00030000,0.99970000,0.99980000,392179.99000000,392100.56842400,321
1601838000000,2020-10-04 19:00:00,USDC/USDT,0.99980000,0.99980000,0.99960000,0.99980000,1452639.10000000,1452157.19059000,1293
1601834400000,2020-10-04 18:00:00,USDC/USDT,0.99990000,1.00000000,0.99960000,0.99970000,865485.95000000,865327.91878200,1010
1601830800000,2020-10-04 17:00:00,USDC/USDT,0.99980000,1.00010000,0.99960000,0.99980000,995269.47000000,995037.40869100,978
1601827200000,2020-10-04 16:00:00,USDC/USDT,0.99970000,0.99980000,0.99960000,0.99980000,698520.67000000,698325.04083800,861
1601823600000,2020-10-04 15:00:00,USDC/USDT,0.99990000,1.00000000,0.99960000,0.99970000,758718.24000000,758553.71445100,668
1601820000000,2020-10-04 14:00:00,USDC/USDT,0.99980000,0.99990000,0.99970000,0.99990000,912379.46000000,912217.57139900,1046
1601816400000,2020-10-04 13:00:00,USDC/USDT,0.99990000,0.99990000,0.99960000,0.99980000,650082.61000000,649960.58811900,787
1601812800000,2020-10-04 12:00:00,USDC/USDT,0.99980000,0.99990000,0.99960000,0.99980000,1077973.73000000,1077738.39875100,1197
1601809200000,2020-10-04 11:00:00,USDC/USDT,0.99980000,0.99990000,0.99960000,0.99980000,625840.90000000,625719.20515400,708
1601805600000,2020-10-04 10:00:00,USDC/USDT,0.99990000,1.00010000,0.99970000,0.99980000,753793.94000000,753668.87699100,591
1601802000000,2020-10-04 09:00:00,USDC/USDT,0.99990000,1.00000000,0.99980000,0.99990000,264931.69000000,264900.08782700,350
1601798400000,2020-10-04 08:00:00,USDC/USDT,0.99990000,1.00010000,0.99980000,0.99990000,539400.50000000,539345.54061200,336
1601794800000,2020-10-04 07:00:00,USDC/USDT,0.99990000,1.00000000,0.99960000,0.99990000,1153715.81000000,1153491.39499700,688
1601791200000,2020-10-04 06:00:00,USDC/USDT,0.99990000,1.00000000,0.99960000,0.99990000,1356898.78000000,1356622.32583800,1143
1601787600000,2020-10-04 05:00:00,USDC/USDT,0.99990000,1.00000000,0.99970000,0.99990000,629068.92000000,628965.44701700,463
1601784000000,2020-10-04 04:00:00,USDC/USDT,0.99970000,1.00000000,0.99960000,1.00000000,879411.20000000,879216.24505200,779
1601780400000,2020-10-04 03:00:00,USDC/USDT,0.99980000,0.99990000,0.99960000,0.99970000,643549.93000000,643381.75597600,628
1601776800000,2020-10-04 02:00:00,USDC/USDT,0.99980000,0.99980000,0.99960000,0.99970000,1110746.67000000,1110436.20168100,1208
1601773200000,2020-10-04 01:00:00,USDC/USDT,0.99980000,0.99980000,0.99960000,0.99970000,801089.53000000,800885.11201200,650
1601769600000,2020-10-04 00:00:00,USDC/USDT,0.99970000,0.99980000,0.99970000,0.99980000,536832.26000000,536683.98023100,355
1601766000000,2020-10-03 23:00:00,USDC/USDT,0.99970000,1.00000000,0.99970000,0.99970000,869867.97000000,869630.93686800,643
1601762400000,2020-10-03 22:00:00,USDC/USDT,0.99970000,1.00060000,0.99970000,0.99970000,696538.59000000,696458.95876900,379
1601758800000,2020-10-03 21:00:00,USDC/USDT,0.99980000,0.99990000,0.99970000,0.99980000,810521.91000000,810330.29964200,508
1601755200000,2020-10-03 20:00:00,USDC/USDT,0.99980000,1.00000000,0.99980000,0.99980000,642700.80000000,642587.46060300,516
1601751600000,2020-10-03 19:00:00,USDC/USDT,0.99980000,0.99990000,0.99970000,0.99980000,431771.14000000,431686.26073600,312
1601748000000,2020-10-03 18:00:00,USDC/USDT,0.99980000,0.99990000,0.99970000,0.99980000,294395.50000000,294338.69652700,189
1601744400000,2020-10-03 17:00:00,USDC/USDT,0.99970000,0.99990000,0.99970000,0.99980000,416811.47000000,416720.81111400,403
1601740800000,2020-10-03 16:00:00,USDC/USDT,0.99980000,0.99980000,0.99970000,0.99980000,236854.89000000,236793.31904800,232
1601737200000,2020-10-03 15:00:00,USDC/USDT,0.99970000,0.99990000,0.99970000,0.99980000,716853.52000000,716713.19963800,278
1601733600000,2020-10-03 14:00:00,USDC/USDT,0.99980000,0.99990000,0.99970000,0.99970000,700288.18000000,700110.82724100,240
1601730000000,2020-10-03 13:00:00,USDC/USDT,0.99980000,1.00060000,0.99970000,0.99980000,761946.46000000,761889.83148100,418
1601726400000,2020-10-03 12:00:00,USDC/USDT,0.99980000,1.00010000,0.99970000,0.99980000,697744.90000000,697636.59923600,508
1601722800000,2020-10-03 11:00:00,USDC/USDT,0.99990000,1.00030000,0.99970000,0.99980000,820789.45000000,820666.02731000,588
1601719200000,2020-10-03 10:00:00,USDC/USDT,0.99990000,1.00000000,0.99980000,0.99990000,462694.87000000,462642.16591400,414
1601715600000,2020-10-03 09:00:00,USDC/USDT,0.99980000,1.00000000,0.99980000,0.99990000,407801.34000000,407737.21500000,317
1601712000000,2020-10-03 08:00:00,USDC/USDT,0.99980000,0.99990000,0.99970000,0.99990000,689990.34000000,689866.70439500,713
1601708400000,2020-10-03 07:00:00,USDC/USDT,0.99980000,1.00000000,0.99970000,0.99970000,1205432.17000000,1205271.46684200,1544
1601704800000,2020-10-03 06:00:00,USDC/USDT,0.99990000,1.00000000,0.99970000,0.99980000,990797.31000000,990682.36604800,685
1601701200000,2020-10-03 05:00:00,USDC/USDT,0.99990000,1.00000000,0.99980000,0.99990000,570488.01000000,570452.36553300,527
1601697600000,2020-10-03 04:00:00,USDC/USDT,0.99990000,1.00040000,0.99980000,0.99990000,793569.99000000,793573.10260000,473
1601694000000,2020-10-03 03:00:00,USDC/USDT,0.99990000,1.00060000,0.99980000,0.99990000,1014168.81000000,1014262.80194900,463
1601690400000,2020-10-03 02:00:00,USDC/USDT,0.99990000,0.99990000,0.99970000,0.99980000,1649259.73000000,1648906.81714100,1425
1601686800000,2020-10-03 01:00:00,USDC/USDT,0.99990000,1.00000000,0.99970000,0.99990000,1016978.31000000,1016851.90861100,496
1601683200000,2020-10-03 00:00:00,USDC/USDT,0.99990000,0.99990000,0.99970000,0.99980000,609462.83000000,609359.76323100,682
1601679600000,2020-10-02 23:00:00,USDC/USDT,0.99990000,1.00000000,0.99970000,0.99980000,1033141.07000000,1032986.14037800,517
1601676000000,2020-10-02 22:00:00,USDC/USDT,0.99980000,0.99990000,0.99980000,0.99990000,1453050.70000000,1452803.91610500,589
1601672400000,2020-10-02 21:00:00,USDC/USDT,0.99990000,1.00000000,0.99900000,0.99980000,2093605.44000000,2092996.77828200,1185
1601668800000,2020-10-02 20:00:00,USDC/USDT,1.00000000,1.00000000,0.99990000,0.99990000,1120873.00000000,1120778.60423900,522
1601665200000,2020-10-02 19:00:00,USDC/USDT,1.00000000,1.00010000,0.99990000,0.99990000,400520.72000000,400509.96158600,526
1601661600000,2020-10-02 18:00:00,USDC/USDT,1.00010000,1.00040000,1.00000000,1.00010000,2882337.73000000,2882661.94374300,2714
1601658000000,2020-10-02 17:00:00,USDC/USDT,1.00000000,1.00090000,1.00000000,1.00010000,1044384.40000000,1044622.58489800,993
1601654400000,2020-10-02 16:00:00,USDC/USDT,1.00000000,1.00100000,0.99990000,1.00010000,2834406.78000000,2835371.43907900,2170
1601650800000,2020-10-02 15:00:00,USDC/USDT,0.99990000,1.00020000,0.99990000,1.00000000,1169204.00000000,1169208.65894500,918
1601647200000,2020-10-02 14:00:00,USDC/USDT,1.00020000,1.00020000,0.99990000,0.99990000,1230279.65000000,1230310.56935500,1072
1601643600000,2020-10-02 13:00:00,USDC/USDT,1.00010000,1.00080000,1.00000000,1.00010000,1731306.00000000,1731483.01295300,1435
1601640000000,2020-10-02 12:00:00,USDC/USDT,1.00000000,1.00020000,1.00000000,1.00010000,1115714.99000000,1115772.44936400,1041
1601636400000,2020-10-02 11:00:00,USDC/USDT,0.99990000,1.00020000,0.99990000,1.00000000,1016221.09000000,1016221.04661800,665
1601632800000,2020-10-02 10:00:00,USDC/USDT,1.00000000,1.00020000,0.99990000,1.00000000,1484645.86000000,1484689.10145500,1282
1601629200000,2020-10-02 09:00:00,USDC/USDT,1.00010000,1.00020000,0.99990000,1.00010000,1105968.39000000,1106000.19987900,1216
1601625600000,2020-10-02 08:00:00,USDC/USDT,1.00020000,1.00060000,1.00000000,1.00000000,2568165.35000000,2568358.71679300,1412
1601622000000,2020-10-02 07:00:00,USDC/USDT,1.00020000,1.00060000,1.00000000,1.00020000,1469472.18000000,1469812.36836400,1127
1601618400000,2020-10-02 06:00:00,USDC/USDT,1.00060000,1.00100000,1.00000000,1.00020000,2973150.27000000,2974792.76643500,1896
1601614800000,2020-10-02 05:00:00,USDC/USDT,1.00020000,1.00090000,1.00010000,1.00060000,1985276.50000000,1986172.28218100,2092
1601611200000,2020-10-02 04:00:00,USDC/USDT,1.00040000,1.00050000,1.00000000,1.00030000,605850.64000000,606012.09243800,625
1601607600000,2020-10-02 03:00:00,USDC/USDT,1.00050000,1.00050000,1.00010000,1.00030000,653182.85000000,653385.31999600,768
1601604000000,2020-10-02 02:00:00,USDC/USDT,1.00030000,1.00050000,1.00010000,1.00040000,788910.56000000,789133.33589100,533
1601600400000,2020-10-02 01:00:00,USDC/USDT,1.00010000,1.00040000,1.00010000,1.00020000,816924.70000000,817100.75442100,715
1601596800000,2020-10-02 00:00:00,USDC/USDT,1.00020000,1.00060000,1.00000000,1.00010000,1597605.64000000,1597922.71978300,806
1601593200000,2020-10-01 23:00:00,USDC/USDT,1.00020000,1.00040000,1.00010000,1.00030000,1542685.71000000,1543024.15978700,659
1601589600000,2020-10-01 22:00:00,USDC/USDT,1.00040000,1.00060000,1.00020000,1.00020000,1326417.91000000,1326960.15189300,899
1601586000000,2020-10-01 21:00:00,USDC/USDT,1.00030000,1.00050000,1.00010000,1.00040000,838790.62000000,839058.46570300,578
1601582400000,2020-10-01 20:00:00,USDC/USDT,1.00050000,1.00070000,1.00010000,1.00040000,888445.92000000,888819.57643500,535
1601578800000,2020-10-01 19:00:00,USDC/USDT,1.00030000,1.00080000,1.00010000,1.00050000,1548480.54000000,1549108.16198100,1085
1601575200000,2020-10-01 18:00:00,USDC/USDT,1.00090000,1.00110000,1.00020000,1.00030000,3256828.95000000,3259475.32447500,3019
1601571600000,2020-10-01 17:00:00,USDC/USDT,1.00060000,1.00120000,1.00000000,1.00090000,7620326.69000000,7626626.70795000,3361
1601568000000,2020-10-01 16:00:00,USDC/USDT,1.00030000,1.00080000,1.00010000,1.00060000,7373923.00000000,7378298.20642100,4509
1601564400000,2020-10-01 15:00:00,USDC/USDT,0.99970000,1.00050000,0.99960000,1.00030000,1950262.43000000,1949858.81445600,914
1601560800000,2020-10-01 14:00:00,USDC/USDT,1.00000000,1.00000000,0.99960000,0.99970000,1504411.63000000,1504012.78274600,655
1601557200000,2020-10-01 13:00:00,USDC/USDT,0.99970000,1.00000000,0.99960000,1.00000000,1655476.37000000,1655084.97524500,1152
1601553600000,2020-10-01 12:00:00,USDC/USDT,0.99970000,0.99980000,0.99960000,0.99970000,706107.71000000,705852.86308100,376
1601550000000,2020-10-01 11:00:00,USDC/USDT,0.99970000,0.99980000,0.99960000,0.99970000,1073080.60000000,1072762.69662800,1136
1601546400000,2020-10-01 10:00:00,USDC/USDT,0.99970000,0.99980000,0.99970000,0.99970000,1054601.58000000,1054308.89596700,547
1601542800000,2020-10-01 09:00:00,USDC/USDT,0.99980000,0.99980000,0.99970000,0.99970000,769704.27000000,769491.62804700,492
1601539200000,2020-10-01 08:00:00,USDC/USDT,0.99980000,0.99990000,0.99970000,0.99970000,1730104.95000000,1729645.27124600,896
1601535600000,2020-10-01 07:00:00,USDC/USDT,0.99980000,0.99990000,0.99970000,0.99980000,468706.77000000,468627.78993100,483
1601532000000,2020-10-01 06:00:00,USDC/USDT,0.99980000,1.00000000,0.99970000,0.99990000,416493.66000000,416394.21078200,428
1601528400000,2020-10-01 05:00:00,USDC/USDT,0.99990000,1.00000000,0.99970000,0.99980000,1198980.97000000,1198822.78889400,868
1601524800000,2020-10-01 04:00:00,USDC/USDT,1.00000000,1.00000000,0.99980000,0.99990000,1326317.60000000,1326187.32373200,929
1601521200000,2020-10-01 03:00:00,USDC/USDT,0.99990000,1.00000000,0.99970000,0.99990000,1247280.89000000,1247187.80861600,647
1601517600000,2020-10-01 02:00:00,USDC/USDT,1.00010000,1.00010000,0.99980000,0.99980000,1130691.65000000,1130560.86165900,946
1601514000000,2020-10-01 01:00:00,USDC/USDT,1.00000000,1.00030000,0.99990000,1.00000000,541816.62000000,541813.03600600,692
1601510400000,2020-10-01 00:00:00,USDC/USDT,0.99990000,1.00000000,0.99980000,1.00000000,699386.60000000,699336.48084100,720
1601506800000,2020-09-30 23:00:00,USDC/USDT,1.00010000,1.00010000,0.99980000,0.99990000,1140302.05000000,1140264.55153600,1158
1601503200000,2020-09-30 22:00:00,USDC/USDT,1.00040000,1.00050000,1.00000000,1.00000000,462340.69000000,462425.89303600,526
1601499600000,2020-09-30 21:00:00,USDC/USDT,1.00040000,1.00050000,1.00000000,1.00030000,477337.80000000,477476.56934600,492
1601496000000,2020-09-30 20:00:00,USDC/USDT,1.00010000,1.00060000,1.00000000,1.00030000,1030734.72000000,1030932.68055300,1066
1601492400000,2020-09-30 19:00:00,USDC/USDT,1.00030000,1.00030000,1.00000000,1.00010000,3141477.13000000,3142005.45767300,3360
1601488800000,2020-09-30 18:00:00,USDC/USDT,1.00000000,1.00050000,0.99990000,1.00020000,695219.26000000,695318.15225500,674
1601485200000,2020-09-30 17:00:00,USDC/USDT,1.00000000,1.00020000,0.99990000,1.00010000,937547.04000000,937569.18373500,591
1601481600000,2020-09-30 16:00:00,USDC/USDT,1.00000000,1.00030000,0.99990000,1.00010000,1411993.75000000,1412058.41941400,1135
1601478000000,2020-09-30 15:00:00,USDC/USDT,1.00020000,1.00060000,0.99990000,1.00000000,2727935.16000000,2728170.05876600,1991
1601474400000,2020-09-30 14:00:00,USDC/USDT,1.00040000,1.00050000,1.00010000,1.00020000,1165949.74000000,1166307.68016400,968
1601470800000,2020-09-30 13:00:00,USDC/USDT,1.00040000,1.00050000,1.00020000,1.00040000,1387063.25000000,1387596.71776500,1136
1601467200000,2020-09-30 12:00:00,USDC/USDT,1.00050000,1.00060000,1.00030000,1.00040000,1411580.44000000,1412167.57279200,1105
1601463600000,2020-09-30 11:00:00,USDC/USDT,1.00040000,1.00060000,1.00020000,1.00040000,1854149.14000000,1854980.38347500,1529
1601460000000,2020-09-30 10:00:00,USDC/USDT,1.00050000,1.00070000,1.00020000,1.00040000,2082748.86000000,2083708.07299100,1566
